model,n_leads,lead_indices,lead_names,n_samples,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,runtime_sec,seed,checkpoint_sha256,data_fingerprint,run_fingerprint,prediction_sha256,prediction_path,stage1_run_id,origin,measurement_contacts,contact_names,contacts_with_extra_drl
P1_a07,7,0;1;4;5;7;8;11,I;II;aVL;aVF;V2;V3;V6,936,0.9145638686578876,0.663768115942029,0.7899159663865546,0.6856449916351591,0.6927389519905126,binary;multiclass,0.933078831838137,0.6270627062706271,0.7307692307692307,0.6076923076923076,0.9675264550264551,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9072593640687027,0.6707692307692308,0.6606060606060606,0.6,0.9557182986504219,0.8649386084583902,0.8364116094986808,0.7994722955145118,0.8660821385731422,0.3660130718954248,0.34146341463414637,0.3048780487804878,6.685688499997923,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,761458a2bfaff61312a5e4933f3fc6b8bffbff752dc8fc253b4682f3c0396209,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-7-8-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V3;V6,7
P1_a07,7,0;1;4;5;7;9;10,I;II;aVL;aVF;V2;V4;V5,936,0.9150788395988131,0.6898550724637681,0.7865168539325843,0.6851498984286123,0.6912697644791087,binary;multiclass,0.9302824966596679,0.6357615894039735,0.7384615384615385,0.5538461538461539,0.9650426219870665,0.9014084507042254,0.8888888888888888,0.9055555555555556,0.9099084227488897,0.6666666666666666,0.6484848484848484,0.5878787878787879,0.9554009180352718,0.8606224627875507,0.8390501319261213,0.8021108179419525,0.8607556977209116,0.36129032258064514,0.34146341463414637,0.3048780487804878,6.61852280000312,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,1fa03e10b3fd864d705e4674dbf1cb93d54ffaafc8f07884cdfe2e9d06f6f162,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-7-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V4;V5,7
P1_a07,7,0;1;4;5;7;9;11,I;II;aVL;aVF;V2;V4;V6,936,0.9151131709948749,0.6898550724637681,0.7888111888111888,0.6857618939705767,0.6926533798983764,binary;multiclass,0.9324871158618057,0.64,0.7384615384615385,0.5769230769230769,0.965814226925338,0.896358543417367,0.8888888888888888,0.9111111111111111,0.9092481232559054,0.6666666666666666,0.6484848484848484,0.5636363636363636,0.9559883090245045,0.8586956521739131,0.8337730870712401,0.8021108179419525,0.8641400582624094,0.3670886075949367,0.35365853658536583,0.32926829268292684,6.603508500000316,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,8256f95a8260175f0b1489a6b12202b6e66aabeb8698e7e820001a0e5c2320f2,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-7-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V4;V6,7
P1_a07,7,0;1;4;5;7;10;11,I;II;aVL;aVF;V2;V5;V6,936,0.9153436817970033,0.6811594202898551,0.7887323943661971,0.6912217445277158,0.6988537440921764,binary;multiclass,0.9340713876694026,0.6468646864686468,0.7538461538461538,0.5769230769230769,0.9662918871252204,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9081947883504304,0.6625766871165644,0.6545454545454545,0.5878787878787879,0.95586514639773,0.860655737704918,0.8311345646437994,0.8021108179419525,0.864511338321814,0.39215686274509803,0.36585365853658536,0.3780487804878049,6.645928000001732,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,fcd3032a397e97cb107b848c85ad4c6485de4b1b09acd85d6de62fadd66df0e4,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-7-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V5;V6,7
P1_a07,7,0;1;4;5;8;9;10,I;II;aVL;aVF;V3;V4;V5,936,0.9147600480639546,0.6695652173913044,0.7842031029619182,0.6965081696974157,0.7043746333822916,binary;multiclass,0.9290322580645161,0.6445182724252492,0.7461538461538462,0.5846153846153846,0.9645208700764255,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9094367802539008,0.6625,0.6424242424242425,0.5878787878787879,0.9541077104541384,0.8661202185792349,0.8364116094986808,0.7994722955145118,0.8605986176957788,0.4049079754601227,0.4024390243902439,0.34146341463414637,6.6365775000012945,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,3e01b4a9ac6748dcdb00c600de47096c0261d279d692c9fd6645ac1ffe9119cd,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-8-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V3;V4;V5,7
P1_a07,7,0;1;4;5;8;9;11,I;II;aVL;aVF;V3;V4;V6,936,0.9138821452218054,0.663768115942029,0.7854137447405329,0.7021017715839788,0.7092231182307763,binary;multiclass,0.9302156900171787,0.6531986531986532,0.7461538461538462,0.5615384615384615,0.9656746031746032,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9075895138151948,0.672782874617737,0.6666666666666666,0.5575757575757576,0.954481935358569,0.8649386084583902,0.8364116094986808,0.8021108179419525,0.8636688181870109,0.41509433962264153,0.4024390243902439,0.32926829268292684,6.659088699998392,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,882623097751d150603d3e919a14b8271f45a14936b4fe7f2d728358ec035255,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-8-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V3;V4;V6,7
P1_a07,7,0;1;4;5;8;10;11,I;II;aVL;aVF;V3;V5;V6,936,0.9146570538757695,0.6956521739130435,0.788135593220339,0.696487945923016,0.7025960596524983,binary;multiclass,0.9317045237640771,0.6375838926174496,0.7307692307692307,0.6076923076923076,0.9654174015285125,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9079118028534371,0.676923076923077,0.6666666666666666,0.5878787878787879,0.9545577277442765,0.8614130434782609,0.8364116094986808,0.7889182058047494,0.8661392585822814,0.40764331210191085,0.3902439024390244,0.35365853658536583,6.792976500000805,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,120a988c6b122b1cad2977d8618ba455daabd2d06f77695760ec0bb63ea66598,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-8-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V3;V5;V6,7
P1_a07,7,0;1;4;5;9;10;11,I;II;aVL;aVF;V4;V5;V6,936,0.9147796660045611,0.6753623188405797,0.7835926449787836,0.6868827861854365,0.6934289665829663,binary;multiclass,0.9296907806833364,0.6348122866894198,0.7153846153846154,0.6,0.9637860082304527,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.9104901151593758,0.6707692307692308,0.6606060606060606,0.5818181818181818,0.9533118904042103,0.8625850340136054,0.8364116094986808,0.7994722955145118,0.8596989775518364,0.37735849056603776,0.36585365853658536,0.2926829268292683,6.81395909999992,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,6cd4c2210282fa93ec0035efb629aec4ce3274d97b421c191549d78c9374940f,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-4-5-9-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V4;V5;V6,7
P1_a07,7,0;2;3;4;6;7;8,I;III;aVR;aVL;V1;V2;V3,936,0.9128325853993478,0.6521739130434783,0.7859154929577464,0.6857703650497601,0.692910446197659,binary;multiclass,0.9297003244894062,0.6209150326797386,0.7307692307692307,0.5384615384615384,0.9672912992357436,0.8944444444444445,0.8944444444444445,0.9,0.9038635381047833,0.6687306501547987,0.6545454545454545,0.593939393939394,0.9554388142281256,0.860655737704918,0.8311345646437994,0.8073878627968337,0.8662677786028445,0.3841059602649007,0.35365853658536583,0.34146341463414637,6.791172400000505,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,095ca4043759bae40263dd02dca0125cdfa8e20d55de2ef3147b31f0d13452f7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-7-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V3,7
P1_a07,7,0;2;3;4;6;7;9,I;III;aVR;aVL;V1;V2;V4,936,0.9147747615194094,0.6898550724637681,0.7848101265822784,0.6942937303473651,0.701253364407364,binary;multiclass,0.9308837564420691,0.6291390728476821,0.7307692307692307,0.5538461538461539,0.9648956496178718,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9079511063946861,0.6871165644171779,0.6787878787878788,0.593939393939394,0.955798828060236,0.8661202185792349,0.8364116094986808,0.8153034300791556,0.8617981378877021,0.39215686274509803,0.36585365853658536,0.34146341463414637,6.765640999998141,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c0a3d6750fd7e79e9781eb87198e8d5f15dfb3d8175441fa4ce549bc4e5b080b,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-7-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V4,7
P1_a07,7,0;2;3;4;6;7;10,I;III;aVR;aVL;V1;V2;V5,936,0.9153534907673067,0.7014492753623188,0.7870239774330042,0.6906951198504359,0.6979433410973408,binary;multiclass,0.9305306356174843,0.631578947368421,0.7384615384615385,0.5615384615384615,0.9661302175191063,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9074873246079472,0.6666666666666666,0.6545454545454545,0.5818181818181818,0.9565757000137374,0.8661202185792349,0.8364116094986808,0.8153034300791556,0.8625692580110812,0.38461538461538464,0.36585365853658536,0.32926829268292684,6.8605701999986195,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a0875367009aac058944480fd47785ad08578ab6b2530bb18a97bb5d51031206,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-7-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V5,7
P1_a07,7,0;2;3;4;6;7;11,I;III;aVR;aVL;V1;V2;V6,936,0.9154466759851885,0.7072463768115942,0.791023842917251,0.6910137884741953,0.7002468496316234,binary;multiclass,0.9330979194502768,0.6491803278688525,0.7615384615384615,0.5615384615384615,0.9675852439741328,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9051291121330032,0.6786786786786787,0.6848484848484848,0.6121212121212121,0.9569309768217411,0.8677685950413223,0.8311345646437994,0.8232189973614775,0.8647826583652254,0.36,0.32926829268292684,0.34146341463414637,6.779536900001403,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a737e177d4d44d1fbd80b7a32c09634a4e76cffa025a6314e4f9bb534baa6c23,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-7-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V6,7
P1_a07,7,0;2;3;4;6;8;9,I;III;aVR;aVL;V1;V3;V4,936,0.9136123985384633,0.6898550724637681,0.7875354107648725,0.6923727706014334,0.6993863904006127,binary;multiclass,0.9298816568047338,0.6229508196721312,0.7307692307692307,0.5692307692307692,0.9653512639623751,0.8969359331476323,0.8944444444444445,0.9,0.9088315057186652,0.6666666666666666,0.6424242424242425,0.5818181818181818,0.9550740633719085,0.8676671214188267,0.8390501319261213,0.8232189973614775,0.8650111384017821,0.40764331210191085,0.3902439024390244,0.32926829268292684,6.797501699998975,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,8e592bfdece9ab4a7c8db75acc96936f2d81e0eb04f84c54b18972ac7eef5889,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-8-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V3;V4,7
P1_a07,7,0;2;3;4;6;8;10,I;III;aVR;aVL;V1;V3;V5,936,0.9142597905784839,0.6782608695652174,0.7859154929577464,0.6894890539230014,0.6957503327842474,binary;multiclass,0.9300152700897117,0.6245847176079734,0.7230769230769231,0.5769230769230769,0.9660420340975897,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9095232480446489,0.6770186335403726,0.6606060606060606,0.5636363636363636,0.9556519803129278,0.8722826086956522,0.8469656992084432,0.8232189973614775,0.8633974981435997,0.37662337662337664,0.35365853658536583,0.36585365853658536,6.884062999997695,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2d21e7a69b88fbc466ae67177727b108deba97da7c6b981c6e7825916f1ee845,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-8-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V3;V5,7
P1_a07,7,0;2;3;4;6;8;11,I;III;aVR;aVL;V1;V3;V6,936,0.9138036734593785,0.6898550724637681,0.791023842917251,0.6819696092831145,0.6897574411487791,binary;multiclass,0.9317999618247758,0.6291390728476821,0.7307692307692307,0.5692307692307692,0.9671222810111699,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9074008568171993,0.676829268292683,0.6727272727272727,0.5757575757575758,0.9557609318673822,0.8645690834473324,0.8337730870712401,0.820580474934037,0.8673387787742046,0.33986928104575165,0.3170731707317073,0.32926829268292684,6.923053599999548,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ce731dd8af72c1c2f2d84a916a166a25c7f6f45d6c232119bf563b6ec0a3dd78,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-8-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V3;V6,7
P1_a07,7,0;2;3;4;6;9;10,I;III;aVR;aVL;V1;V4;V5,936,0.9159812648667207,0.6985507246376812,0.7932489451476793,0.6889765551691245,0.6948815060064175,binary;multiclass,0.9286886810460012,0.62,0.7153846153846154,0.5384615384615384,0.9639256319811875,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9114727036906026,0.6850152905198776,0.6787878787878788,0.5575757575757576,0.9552919664808175,0.8695652173913043,0.8443271767810027,0.820580474934037,0.8570857371337179,0.3708609271523179,0.34146341463414637,0.3048780487804878,6.806432199999108,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,64db84ba5ab12c86bf1ff42d9c41be3bb9cf3989b6f849b6b02f70ee542359e0,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V4;V5,7
P1_a07,7,0;2;3;4;6;9;11,I;III;aVR;aVL;V1;V4;V6,936,0.914679124058952,0.6985507246376812,0.7921348314606742,0.6869589710659085,0.6961145175837241,binary;multiclass,0.9298721129986639,0.6466666666666666,0.7461538461538462,0.5538461538461539,0.964432686654909,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9105608615336241,0.6827794561933535,0.6848484848484848,0.5575757575757576,0.9558035650843427,0.8622589531680441,0.8258575197889182,0.8179419525065963,0.8601273776203805,0.34615384615384615,0.32926829268292684,0.2926829268292683,6.7338362999980745,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,314abee0823fa0c7a0586daa5467c6a267dbf11c92a789d60e3393cb75ead056,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V4;V6,7
P1_a07,7,0;2;3;4;6;10;11,I;III;aVR;aVL;V1;V5;V6,936,0.9147257166678928,0.6956521739130435,0.7760778859527121,0.6806252429681652,0.6878461212440233,binary;multiclass,0.9313132277152127,0.6270627062706271,0.7307692307692307,0.5461538461538461,0.9659318048206937,0.9019607843137255,0.8944444444444445,0.9055555555555556,0.9097119050426444,0.6747720364741642,0.6727272727272727,0.6,0.9561019976030658,0.8637602179836512,0.8364116094986808,0.8179419525065963,0.8643256982921117,0.33557046979865773,0.3048780487804878,0.3170731707317073,6.758434399998805,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,65e3a5f3a6df7fd7faaddc0e9b437b1ff6475222a291e241e1d7adfbe86ef56f,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-6-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V5;V6,7
P1_a07,7,0;2;3;4;7;8;9,I;III;aVR;aVL;V2;V3;V4,936,0.9129159616469263,0.663768115942029,0.7866108786610879,0.6905878929034288,0.6975779467188181,binary;multiclass,0.9295476235922886,0.6308724832214765,0.7230769230769231,0.5923076923076923,0.9653733098177542,0.8938547486033519,0.8888888888888888,0.9,0.9076759816059426,0.6687306501547987,0.6545454545454545,0.593939393939394,0.9549745858656674,0.859481582537517,0.8311345646437994,0.8021108179419525,0.8623264979722396,0.4,0.3902439024390244,0.36585365853658536,6.761980100000073,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,44355b2a2953bc8e24455e02a733d7b60c825145bea6ea05ec1eef1ebf445126,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-7-8-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V3;V4,7
P1_a07,7,0;2;3;4;7;8;10,I;III;aVR;aVL;V2;V3;V5,936,0.9138478138257435,0.663768115942029,0.7877094972067039,0.6861962915575163,0.6933525785910108,binary;multiclass,0.9303206718839474,0.6357615894039735,0.7384615384615385,0.5769230769230769,0.9666078777189888,0.896358543417367,0.8888888888888888,0.9055555555555556,0.9088550878434147,0.6583850931677019,0.6424242424242425,0.5818181818181818,0.9544724613103556,0.8583106267029973,0.8311345646437994,0.7994722955145118,0.8637544982007196,0.3821656050955414,0.36585365853658536,0.3170731707317073,6.742143600000418,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,6b3ccdcb8bc7209912adff2a8d7fad3fcbafbe0128dcb60b9b8cfc02295b7c8d,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-7-8-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V3;V5,7
P1_a07,7,0;2;3;4;7;8;11,I;III;aVR;aVL;V2;V3;V6,936,0.9128031584884377,0.6666666666666666,0.7883008356545961,0.6880592958937177,0.6947660639622799,binary;multiclass,0.9323248711586181,0.6291390728476821,0.7307692307692307,0.5846153846153846,0.9670194003527336,0.896358543417367,0.8888888888888888,0.9055555555555556,0.9060488149982313,0.6666666666666666,0.6545454545454545,0.5818181818181818,0.9541977139121661,0.8610354223433242,0.8337730870712401,0.7994722955145118,0.8664105786256926,0.3870967741935484,0.36585365853658536,0.32926829268292684,6.7631741000004695,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,9b42fc8773a097b0cf080673d91e14b26b2aea07bc7cb6be8e7e5cc87878ef06,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-7-8-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V3;V6,7
P1_a07,7,0;2;3;4;7;9;10,I;III;aVR;aVL;V2;V4;V5,936,0.9145932955687978,0.6782608695652174,0.7849162011173184,0.6845449849588443,0.6912716306010598,binary;multiclass,0.9292040465737735,0.6333333333333333,0.7307692307692307,0.5461538461538461,0.9643004115226338,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9084384703061746,0.6666666666666666,0.6545454545454545,0.5818181818181818,0.9535771637541862,0.854421768707483,0.8284960422163589,0.8021108179419525,0.8593134174901468,0.36942675159235666,0.35365853658536583,0.34146341463414637,6.779879099998652,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,9b896edd0eb4cb5525ffc2c7f09ed1269725e2fe9804088911521e29b54a0d09,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-2-3-4-7-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V2;V4;V5,7
