stage,seed,lead_names,lead_indices,prediction_sha256,n,correct,incorrect,accuracy
seed42,42,III;aVR;V1,2;3;6,9faa7ee96255531f98b4fd280e2d70800e5af78ee3e104356bb02cb3eb08e28a,936,714,222,0.7628205128205128
seed42,42,III;aVR;V2,2;3;7,2d7a5e1c09a9facf29e4bc67ab1c19be6d98edbc0d7a0e136e44cf8a6a872190,936,713,223,0.7617521367521367
seed42,42,III;aVR;V3,2;3;8,ddf1d07b6dd936b44ecec6b8a4b3215ecaeb525595834164b406097ddba50bca,936,709,227,0.7574786324786325
seed42,42,III;aVR;V4,2;3;9,420f636d514317c5ab1d023261d364d766dabe57d341bb2c29ab8d2e0fe35282,936,710,226,0.7585470085470085
seed42,42,III;aVR;V5,2;3;10,f1a462be1bb1459f2da3d3e3a9d4af1d3a7aab1a7baa2bc537dcb8a4ae15b5d9,936,696,240,0.7435897435897436
seed42,42,III;aVR;V6,2;3;11,133d50017ac1041b46b363430b817da520637645db8272432d6dc2807540a94c,936,702,234,0.75
seed42,42,III;aVL;aVF,2;4;5,3d033030c919fc4a41e4949cb91feeb39ea481bd4937b8f58ee90b1a4fdcb789,936,702,234,0.75
seed42,42,III;aVL;V1,2;4;6,3b0b024a562fd09f61de8eec00d07402250ec91f356c4d1835f341ae7741ea37,936,705,231,0.7532051282051282
seed42,42,III;aVL;V2,2;4;7,c8b01fe2e6b2ebb2cea078ae75709ba1d4eff26c3a1b40c996542a8d2fe67005,936,709,227,0.7574786324786325
seed42,42,III;aVL;V3,2;4;8,f1b7341ad967f94747c8539a2e33169dfa8d036130ceeb82024e94d129814d4e,936,702,234,0.75
seed42,42,III;aVL;V4,2;4;9,be1d4cea9e3e2b50364a5e6902d1b10044cd2dafe99ada0878cac425973de1b2,936,701,235,0.7489316239316239
seed42,42,III;aVL;V5,2;4;10,cc462c0164be1579f447af62298462bf9fc32a3cf0ab8ef05b56008c4fc84510,936,694,242,0.7414529914529915
seed42,42,III;aVL;V6,2;4;11,8b54f0dd3e0fceae20e228833ae8c0c200acc1d5905ff121da1e04336a6f94df,936,697,239,0.7446581196581197
seed42,42,III;aVF;V1,2;5;6,8fee044e954247206d3caa0944d9f06e5587c1d63c493c38132407fab20755ad,936,704,232,0.7521367521367521
seed42,42,III;aVF;V2,2;5;7,5756713a7e4e170b95340b1d5f3546765c8478e81e4fbb8a4cca14acb7392f11,936,715,221,0.7638888888888888
seed42,42,III;aVF;V3,2;5;8,2495e725ec4b8d1817ed3814d3f148bdfbd1e62411d88ee8995d4b167a8d7c68,936,708,228,0.7564102564102564
seed42,42,III;aVF;V4,2;5;9,bf74bb664dd4f139ab049ee3d6078c99ec741b59029e02f18fec511831dfdf60,936,699,237,0.7467948717948718
seed42,42,III;aVF;V5,2;5;10,067641e7112b07bf033fe3e99e0e3e7e26bd4b621474bea3615f4306a3bbd2e6,936,695,241,0.7425213675213675
seed42,42,III;aVF;V6,2;5;11,933d3e60c10ed2f594fe4e2809cf0a305b1cb4678a12b4558e40ab7f8954f1a8,936,703,233,0.7510683760683761
seed42,42,III;V1;V2,2;6;7,031080a77b3263043d424fa712ed16a46db460bbb9e4016474977475d232f895,936,717,219,0.7660256410256411
seed42,42,III;V1;V3,2;6;8,92634a1e3066c8ee4a5d711326ed2bcb2ad997fc05c57cb77c356cd278c82d6c,936,702,234,0.75
seed42,42,III;V1;V4,2;6;9,998ce12a8ed17efe6911c079e5685b76851e610f6b5cdbfa8a8c1df24f0630c5,936,711,225,0.7596153846153846
seed42,42,III;V1;V5,2;6;10,7e283efd55628f6c59d17761b75cc07edb765352d661bc253e7c9944953260e2,936,705,231,0.7532051282051282
seed42,42,III;V1;V6,2;6;11,abb420096a22d35e093372196e70affa7812d564b027202af28872b12f4dde30,936,712,224,0.7606837606837606
seed42,42,III;V2;V3,2;7;8,5f0f54232c6d8f1ade1303ff1d3479496c909b3faf28d5e8abd4e77d2301e1fc,936,695,241,0.7425213675213675
seed42,42,III;V2;V4,2;7;9,c2c074caba89eb1e638106d74f8a9c4f6fc2c1e7116180d66c3b262011f56ae7,936,708,228,0.7564102564102564
seed42,42,III;V2;V5,2;7;10,64e879776c5cc3e82530ad6c873cbb423d742726dcc2cc6ae9e0001409ea69d0,936,712,224,0.7606837606837606
seed42,42,III;V2;V6,2;7;11,791a1090a45ec41011de4c0d8e02c24a0c424dac3e381e570d23eebd88aae0a7,936,700,236,0.7478632478632479
seed42,42,III;V3;V4,2;8;9,a14035c54137292cccc7de939990c4c472dba1e0923b2de32f42dff544bd2cb5,936,698,238,0.7457264957264957
seed42,42,III;V3;V5,2;8;10,c229c99987917da18803986adb94efcd94fe59e798443d3a4b9ffb3d20aa6fe6,936,701,235,0.7489316239316239
seed42,42,III;V3;V6,2;8;11,6355afa1508f94435cc57d3a52b4252f334937699f7e50f623633265b209855d,936,699,237,0.7467948717948718
seed42,42,III;V4;V5,2;9;10,f6aa0c2b3bc012dc7c57ca321372a0cf05533f8bd56e6d4fe7468c1ebbbae273,936,693,243,0.7403846153846154
seed42,42,III;V4;V6,2;9;11,5eea440325c0ee9ca425624289cda74f160b87be9c024fd07fb8d1d288930605,936,690,246,0.7371794871794872
seed42,42,III;V5;V6,2;10;11,05d6e54f8b8d90833791fc23d1f9e242d67bd2eb56ccfe404e3e6237de60d810,936,692,244,0.7393162393162394
seed42,42,aVR;aVL;aVF,3;4;5,89af69f38e5152bbf766d3c6cd07b17010dc48a78b427a0e75c6e7be718a85af,936,712,224,0.7606837606837606
seed42,42,aVR;aVL;V1,3;4;6,b3fa8b716cf99556f8788b57bfd6a0c6fc6c601a636cb6841205862576d59ced,936,714,222,0.7628205128205128
seed42,42,aVR;aVL;V2,3;4;7,7ad955c4a00ae577763c915f96984dc0c7f1d9557dd8bb255e86ba2c8efa3e76,936,712,224,0.7606837606837606
seed42,42,aVR;aVL;V3,3;4;8,9ccc9e6ddaca4b37ce936d9cc5b6088ace5c71c8bc54a73c908ce60493823828,936,712,224,0.7606837606837606
seed42,42,aVR;aVL;V4,3;4;9,7bf171396f570f5db68eb06b0dceebf3413732e3174a3ae5778d1e82883b1eef,936,710,226,0.7585470085470085
seed42,42,aVR;aVL;V5,3;4;10,bed822847d39a3f936a3ec68b2b2643aa8845457a29d6839c0b2a10d0e272b5d,936,698,238,0.7457264957264957
seed42,42,aVR;aVL;V6,3;4;11,0009fdcde318a3eed44f7ce5de14ca9c69a62644ccd4e6520bfeab627252f350,936,710,226,0.7585470085470085
seed42,42,aVR;aVF;V1,3;5;6,dc148823be6f470ec91d00237130bb400338338d4bc5e6742a63052f5fe06211,936,715,221,0.7638888888888888
seed42,42,aVR;aVF;V2,3;5;7,10c0adb7d0507c36a1105b32d928e0e0e8e2749344b28498aed52ab10cfc8d56,936,718,218,0.7670940170940171
seed42,42,aVR;aVF;V3,3;5;8,71a873d1e169254a05d5fa1e8970b38282d8d530e5a2ab29bbea25e8abbfd958,936,704,232,0.7521367521367521
seed42,42,aVR;aVF;V4,3;5;9,018768901f9ae09e796ffc76be81cef84f4f4efe9f7e1d1bd4d92e22a6e8b059,936,708,228,0.7564102564102564
seed42,42,aVR;aVF;V5,3;5;10,3f646becf507b9353583ee6998ef624e1948375275aee3b8143502cc771c2eb2,936,698,238,0.7457264957264957
seed42,42,aVR;aVF;V6,3;5;11,ff5940747c5b36b3a97201ed2ab63acf03db8625ee7d588765397fbf0db59f8f,936,701,235,0.7489316239316239
seed42,42,aVR;V1;V2,3;6;7,65f7ffc06136cc11d387014d69ce5cb64e7159d6141a6976fab0f3098b2b8c6a,936,720,216,0.7692307692307693
seed42,42,aVR;V1;V3,3;6;8,276b60ea6d2df59b8261efcf9ca3965a8de25bdaa6715acde4eb9f94fe8f701f,936,711,225,0.7596153846153846
seed42,42,aVR;V1;V4,3;6;9,fe069548aaa6608a3d7593b5538dadde3b05eef2900563e65c7911616e478bf0,936,715,221,0.7638888888888888
seed42,42,aVR;V1;V5,3;6;10,594ae390ec2e39a9c15519a98dd8b3e338837540874929e2bf13cc2a9e9ec4e8,936,715,221,0.7638888888888888
seed42,42,aVR;V1;V6,3;6;11,4d3c6cb66e433d5831e61f510b9108d0ab7f4631db02b0843d056d1588b08abb,936,727,209,0.7767094017094017
seed42,42,aVR;V2;V3,3;7;8,d348ce498c82f2151be584de08c177c08c07ebfd6c2676346bc4218a87de5863,936,710,226,0.7585470085470085
seed42,42,aVR;V2;V4,3;7;9,bb69fe47c2991ba1caf8c3220f339eb222108c763333b20e62eb7742dc777913,936,715,221,0.7638888888888888
seed42,42,aVR;V2;V5,3;7;10,44ddbb4532b80cee3887dc71c945d79829eb4fd88e0790da54317df9588be446,936,714,222,0.7628205128205128
seed42,42,aVR;V2;V6,3;7;11,684917dd4d14afd7188c7920e55f4645e78912dd66092354cb2b0509bed98b06,936,715,221,0.7638888888888888
seed42,42,aVR;V3;V4,3;8;9,1bce1273db351a8a38064997427eef0b22076c5c0942aac162f00eb261a8382d,936,711,225,0.7596153846153846
seed42,42,aVR;V3;V5,3;8;10,1d22430b9f3954e83c493c244a8e96f94a3dd46b1e5369d174f20e00abce2051,936,711,225,0.7596153846153846
seed42,42,aVR;V3;V6,3;8;11,a869af19723ef0a38da0b746a885ccc3f723b5fb46be25bd824031d6ce30d4b2,936,708,228,0.7564102564102564
seed42,42,aVR;V4;V5,3;9;10,af46bb10eb9eb61726687ff50e12a9b12935b9cdd353b939d64ef3f54bf263b4,936,700,236,0.7478632478632479
seed42,42,aVR;V4;V6,3;9;11,f9fd99b591ca6bfc553dbaf2f17fc9dffc20f2ac7790d65db8b06b5f33ac668c,936,702,234,0.75
seed42,42,aVR;V5;V6,3;10;11,c04fa4213435c28a39ee62d6fed4307a5e02b2814b0b3f68a76a62d35d6fd606,936,699,237,0.7467948717948718
seed42,42,aVL;aVF;V1,4;5;6,3ed96d404f97848f456cefb8c00f689aa46f49a8077a2b87491c4b9e2128b14f,936,708,228,0.7564102564102564
seed42,42,aVL;aVF;V2,4;5;7,21f7af7714a6abe193e8242530cb6105ef4e6fb2b845bd58b9d75cb125cf203f,936,710,226,0.7585470085470085
seed42,42,aVL;aVF;V3,4;5;8,77ee6dafdcb3fc33aed923d692269bf00f7bcc045f775b2021ca9ffa6604e149,936,703,233,0.7510683760683761
seed42,42,aVL;aVF;V4,4;5;9,908bfcd877412dc85dff72cd3a936028ef22d20f39fce4427185f266c2aa5a0c,936,696,240,0.7435897435897436
seed42,42,aVL;aVF;V5,4;5;10,5fc6981056d26f99c32e476daf8961c8a6b733751823866b0d4b36e60e00fd3a,936,703,233,0.7510683760683761
seed42,42,aVL;aVF;V6,4;5;11,10f59639aa49d8e8b67e7f5163bd1790c1cd489a4ba1942c6f399d59e1814e5e,936,703,233,0.7510683760683761
seed42,42,aVL;V1;V2,4;6;7,caafc43d738cc930f214d3f95aaa9b8a3d0e456081122a05b01d6f710fbe41c4,936,712,224,0.7606837606837606
seed42,42,aVL;V1;V3,4;6;8,7176f5551a6c74c35646c81f5eab7e40c37345e710b192b923033bf2b0f22ee5,936,701,235,0.7489316239316239
seed42,42,aVL;V1;V4,4;6;9,c41ed9e9cc931db6b9c5fc1f86b1fedb4250c01983ce2f22d2a64f379f67dc39,936,702,234,0.75
seed42,42,aVL;V1;V5,4;6;10,47e63d2b46eaeee7e3e4150cac9c9acd42524dea47d1b1e03d79efe4e894ebe1,936,712,224,0.7606837606837606
seed42,42,aVL;V1;V6,4;6;11,5920cf7dcc412fc514b77bda395c3056dbc55e638949d906894e2878d5d07d4c,936,717,219,0.7660256410256411
seed42,42,aVL;V2;V3,4;7;8,c10709d36bebee68c2fa1ae7bc26765a3b78b339b363ec2ffe2f7d45824c8717,936,705,231,0.7532051282051282
seed42,42,aVL;V2;V4,4;7;9,2ccf87c138292aebd33d7acb41716c43a2881e6428d4829c6ee5f0e20fa9cbfe,936,702,234,0.75
seed42,42,aVL;V2;V5,4;7;10,54a6475abba7804411f0b9dcb6fc81181607af2909ca41ed85278d0ef2bd7d66,936,700,236,0.7478632478632479
seed42,42,aVL;V2;V6,4;7;11,7d0b629b31b65b4d7083a676b21290e181ef633a8020d1216851f358914198d5,936,704,232,0.7521367521367521
seed42,42,aVL;V3;V4,4;8;9,b31b1a4dd71641f23c3edac0a3f1a555fea62a5ac8f7236b07243f0adbca1b92,936,699,237,0.7467948717948718
seed42,42,aVL;V3;V5,4;8;10,c9f3c0eddd44a55e5122776460c7ab63a34b5daab1a216336f7cfa236296cac5,936,696,240,0.7435897435897436
seed42,42,aVL;V3;V6,4;8;11,046cfcccd6b462315ca9e51439e3ac9d209396ba4c4c5c6378b66bf5ba15df96,936,693,243,0.7403846153846154
seed42,42,aVL;V4;V5,4;9;10,c918aa035e54f080f7c70e38740ea082877c9eebd623e1e13ce488239d9c764e,936,697,239,0.7446581196581197
seed42,42,aVL;V4;V6,4;9;11,e2c2021bce3df75de962e6d9f7947f6ffd202f7aa56bbd2bd07dfd37f68b4230,936,696,240,0.7435897435897436
seed42,42,aVL;V5;V6,4;10;11,c10fa5d0b907252bdbf6938af2273020ebc038f9a129df42e2f2397e00a32bb1,936,695,241,0.7425213675213675
seed42,42,aVF;V1;V2,5;6;7,299f8c843ac3bae99fcd6deeb114acfb69b0db672c98d51da5755508ae486660,936,713,223,0.7617521367521367
seed42,42,aVF;V1;V3,5;6;8,ecdf2567748039860cc18e0df7991738149c4d78337561bbd35f5326c4955c42,936,703,233,0.7510683760683761
seed42,42,aVF;V1;V4,5;6;9,9c2b153066392dbb6345495cce21706d6617cc90bff3a438759bba1b53022b60,936,712,224,0.7606837606837606
seed42,42,aVF;V1;V5,5;6;10,db17f990f4483bfa119393a8947ea3129db976069b16c4ef8078a70185204923,936,708,228,0.7564102564102564
seed42,42,aVF;V1;V6,5;6;11,bd8d3cdb9123718c1dd863b074515033b1f83b219b7986a2258b611e1dcc648f,936,718,218,0.7670940170940171
seed42,42,aVF;V2;V3,5;7;8,1819fb7b8085371186f0de0af2488b5293d1b77c733887ab14c1dd3f7bb859e7,936,704,232,0.7521367521367521
seed42,42,aVF;V2;V4,5;7;9,6c4137c17cf4236900e144f932da1a6a399d0a48694877b3b67e980f3f95692b,936,708,228,0.7564102564102564
seed42,42,aVF;V2;V5,5;7;10,d85e5e0c783f3f1627536152f57f87cdbe1dbac9e865a1c7554f66bf4b92a2b6,936,712,224,0.7606837606837606
seed42,42,aVF;V2;V6,5;7;11,737dc580dc221ac06f04cffe22d25859264f74bb82b392a0b782d04cdb2747af,936,713,223,0.7617521367521367
seed42,42,aVF;V3;V4,5;8;9,a6db9bd5ee4f2dad55fa58ddd0f58ea92953816a693008c888ad6f4f4083e226,936,705,231,0.7532051282051282
seed42,42,aVF;V3;V5,5;8;10,5e763d0d64c8e03531f983baeed42d92fb79e449a3fddab4cd89bbbf558b24cd,936,701,235,0.7489316239316239
seed42,42,aVF;V3;V6,5;8;11,76e4d268196f2535e08c48a7a5094cc77874b54ad985d19c1b2fda21b5a7d67a,936,707,229,0.7553418803418803
seed42,42,aVF;V4;V5,5;9;10,9d0170aa9b5bedb1741ff39210efa7bfe4e8557d6dfa559c802341805204d50b,936,700,236,0.7478632478632479
seed42,42,aVF;V4;V6,5;9;11,7a37066445913808a74de9bbed8541b7dcf69c2e1ff3d1b79ef264c5b7124dac,936,699,237,0.7467948717948718
seed42,42,aVF;V5;V6,5;10;11,c6df37809e54d15321a8a5d1cf1a1cccb1fc4c326db5229358f6159b0ee419e5,936,703,233,0.7510683760683761
seed42,42,V1;V2;V3,6;7;8,fecb0a27ff1e7edb4018e274ff6aba3a1761ccc937118bcd82dab32f8f6758b8,936,703,233,0.7510683760683761
seed42,42,V1;V2;V4,6;7;9,5a1f84538b07e4786b1319d593262ef511efda779a1213e54d503d73baf71dbe,936,712,224,0.7606837606837606
seed42,42,V1;V2;V5,6;7;10,025e2f032c3637dad739224d57c331046f7aa4b1406096ca2ffb36dada8e4383,936,705,231,0.7532051282051282
seed42,42,V1;V2;V6,6;7;11,3b2fe009e1aae339689c1a4a616a1d1c40b9a5145dbe4bbefe4f3fd3adc59a04,936,708,228,0.7564102564102564
seed42,42,V1;V3;V4,6;8;9,61e84201d5e140397f0da3b5ab211480366ef1a27bd1f255501232fad77308ba,936,713,223,0.7617521367521367
seed42,42,V1;V3;V5,6;8;10,bff1882e6d6bfed1e1588cdde02e9765f6c8dbfecbc3226d773fa4f585ceb3ae,936,704,232,0.7521367521367521
seed42,42,V1;V3;V6,6;8;11,baa1110271b95f9b42d190472a343cef4b325f25b4cb8bfd72da3fb1849dc576,936,708,228,0.7564102564102564
seed42,42,V1;V4;V5,6;9;10,77809177d61effb92792c06643281f677823dceb4d7a12273996392a4515f44a,936,703,233,0.7510683760683761
seed42,42,V1;V4;V6,6;9;11,72f66fc6261a4bf875ea336a19dfa061be8102b01b24943014404c356a818a18,936,703,233,0.7510683760683761
seed42,42,V1;V5;V6,6;10;11,8f09a4665a2e55c61cee435b4cd7374512b081e2a7dc1c3aa04730e152b491f0,936,709,227,0.7574786324786325
seed42,42,V2;V3;V4,7;8;9,0ea1b351d89c678f685dac356cbe9c152e291da319d1ac925c8507cffc5f0a67,936,702,234,0.75
seed42,42,V2;V3;V5,7;8;10,436ca802688751876430e3d2b8a1476c04379ae7e5ca17758ce1a65d63d6c9fe,936,695,241,0.7425213675213675
seed42,42,V2;V3;V6,7;8;11,db0880d63ab308e1e0fff629ff2f01ee208fa6e4b93fa4d7347091b5df796953,936,704,232,0.7521367521367521
seed42,42,V2;V4;V5,7;9;10,68b51ecd3ebefc7feb6398ebd01213149a391270dfb98a9c29925441186b5e94,936,703,233,0.7510683760683761
seed42,42,V2;V4;V6,7;9;11,688d4e246ff4d665fd3b326b302c4725ac0627e6fb5dab61e332f340f7bf34c0,936,706,230,0.7542735042735043
seed42,42,V2;V5;V6,7;10;11,88ca29875d869a96e48d4dcaa9915ba9126b0fcaa16457ea1130de9a4380899c,936,701,235,0.7489316239316239
seed42,42,V3;V4;V5,8;9;10,6a00343b9b15dcce81e0c70cbbef35f4d00668bfdff9193dc9bdbc71b50f42a9,936,699,237,0.7467948717948718
seed42,42,V3;V4;V6,8;9;11,4034929486a930f26449d7e5f36db22508b23aa77646de596937a524bacbf23d,936,699,237,0.7467948717948718
seed42,42,V3;V5;V6,8;10;11,b8cc66bfaac4c2f7ce1523892a84f49b8a4982881164fc9694d6f951b77bca6f,936,700,236,0.7478632478632479
seed42,42,V4;V5;V6,9;10;11,63f280f66b1581391698fcde23b9bfabd658e699649bb55910946338e0e5c4a1,936,692,244,0.7393162393162394
seed42,42,I;II;III;aVR,0;1;2;3,7722b6f5cf6c1dd38d06ec2bab3249f3375d4eadb46675d75ad4eb6f718b3b4a,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVL,0;1;2;4,a6b5f2b5c29effb6a5e12851dbf90574d60c9db0eae61e111a32d6f912ed7564,936,714,222,0.7628205128205128
seed42,42,I;II;III;aVF,0;1;2;5,3e6b154b7445dd91878a2cf9aa6d8cdf5315d264d86c14351d276b17a8fb48a4,936,711,225,0.7596153846153846
seed42,42,I;II;III;V1,0;1;2;6,d7ba1e05412b3cf5a78c2a701b05a389294f58448744a2f75e8aa7ea0c87d30c,936,713,223,0.7617521367521367
seed42,42,I;II;III;V2,0;1;2;7,4fdca48aaa5f87d4c99530dc4bec4cf9b9348f656a3453ea409460278d543a41,936,714,222,0.7628205128205128
seed42,42,I;II;III;V3,0;1;2;8,ca5ae5b73d9cc70a257f379666e6caf1ac67c432742cf6840f4473a27e354bc5,936,715,221,0.7638888888888888
seed42,42,I;II;III;V4,0;1;2;9,b077d4a72d5ec08207c4f4d582f0537783ca5296d91a8c1a9bbb7eb96156f635,936,713,223,0.7617521367521367
seed42,42,I;II;III;V5,0;1;2;10,a1d8597cfb13e8a2e35272eed31994ffb9987f1ecac80580e9cbe05ec4384afe,936,700,236,0.7478632478632479
seed42,42,I;II;III;V6,0;1;2;11,28f201ad81a645dd9470781ad43e62165d6386a42de50e7072a2dfde4450bd77,936,706,230,0.7542735042735043
seed42,42,I;II;aVR;aVL,0;1;3;4,cf7332797d162547fce93760641a9f15e51a99fdfddb6bd5844356565eb4c699,936,712,224,0.7606837606837606
seed42,42,I;II;aVR;aVF,0;1;3;5,221be4f529252563f3360dfbfeec01a5b30a6c280657c5733fc7f7b40bf0da62,936,709,227,0.7574786324786325
seed42,42,I;II;aVR;V1,0;1;3;6,7c2f74894790604f7f96198d678d83f9bbcd51cf8f19fdd17ea4118208514ae7,936,709,227,0.7574786324786325
seed42,42,I;II;aVR;V2,0;1;3;7,db9cd963e9b5a5dfdf433369053829a51accb421df3947e3c23476ba31f254f2,936,714,222,0.7628205128205128
seed42,42,I;II;aVR;V3,0;1;3;8,4cab8b91e4c9301e19ba342f788027c3a36bb2415d4fb15d4a35ea780c48fabf,936,705,231,0.7532051282051282
seed42,42,I;II;aVR;V4,0;1;3;9,770078c7b8f66f03fec80d54f7552b024dd15e3f69bdead57203db9c3521a17a,936,713,223,0.7617521367521367
seed42,42,I;II;aVR;V5,0;1;3;10,815bf3f64e7fc21478dd212ed7d9735daeaf18b934e9598fd937bb733ef4689a,936,703,233,0.7510683760683761
seed42,42,I;II;aVR;V6,0;1;3;11,3f5557306bad549bba8207d5740c2e4b9bf8597e752e28b0d8fa319ba1da18e5,936,707,229,0.7553418803418803
seed42,42,I;II;aVL;aVF,0;1;4;5,dcb37cf1ad6a674bd18626f51e8ff9c0965b85394dbc353fa5d8dd3de05996b7,936,710,226,0.7585470085470085
seed42,42,I;II;aVL;V1,0;1;4;6,0bdb0b443b8023c23bc7c3861c94c91b87224f61b26b0e39d44cc4c71044d7fe,936,712,224,0.7606837606837606
seed42,42,I;II;aVL;V2,0;1;4;7,c120d25d2be90ebb08414b066430d1639d3effa5cc5dd3aa76a9e72f33d4e232,936,715,221,0.7638888888888888
seed42,42,I;II;aVL;V3,0;1;4;8,e59e3615a894178e0b2181830da04b0132afdb409a7e0b571b2ae8c9438f47c3,936,711,225,0.7596153846153846
seed42,42,I;II;aVL;V4,0;1;4;9,aa2de77e96a80eff84e439fe0af732f5218f9c0447d77cdd2c95e4e08a7f57f4,936,715,221,0.7638888888888888
seed42,42,I;II;aVL;V5,0;1;4;10,5d8df3ec2020bfc8160b4118363afcef935df585c5f39f8625f7e7216c72204f,936,704,232,0.7521367521367521
seed42,42,I;II;aVL;V6,0;1;4;11,c3fea21d13e4bd965c645b07a3e1da03750f0211e73c76a3693ff51b2265a7c8,936,705,231,0.7532051282051282
seed42,42,I;II;aVF;V1,0;1;5;6,3c89e755ffe044c01aa87997c48ee25db13ff620d1645096c975b216feefc0ab,936,714,222,0.7628205128205128
seed42,42,I;II;aVF;V2,0;1;5;7,b44a3b7394028ec7942d529832e69eb969534b04ba2505030eb942e90f0e466d,936,714,222,0.7628205128205128
seed42,42,I;II;aVF;V3,0;1;5;8,2c414fb5a1dceb2bbb374e73d1749e257301cac116a18c353d5e562b44962fcb,936,709,227,0.7574786324786325
seed42,42,I;II;aVF;V4,0;1;5;9,981eae7f4491d3a4735e00e2b21c177d05bca86a1f0c1b63f70d959a4059d04c,936,711,225,0.7596153846153846
seed42,42,I;II;aVF;V5,0;1;5;10,9789e90cb961845ffe3ef37b0fc1d0277db7265fbbc417cc92c0fb12a57fe513,936,700,236,0.7478632478632479
seed42,42,I;II;aVF;V6,0;1;5;11,8b0a2b05be836f0954d41e89ea710edefe2ae85907cfe4ff9fec60373cb60d41,936,706,230,0.7542735042735043
seed42,42,I;II;V1;V2,0;1;6;7,2895ac702d728852fc16f88fe1a3477e796aa8487f4e5cb722659c7df8f505b8,936,715,221,0.7638888888888888
seed42,42,I;II;V1;V3,0;1;6;8,56710fe7a6a92bda45f7ebe2b2fb3b0b2b153133211e911be224e0413faa063e,936,712,224,0.7606837606837606
seed42,42,I;II;V1;V4,0;1;6;9,30287f67f7c7f58dab3c382c5a2b85a2a5606611edea0d16cc9dd775598d776c,936,720,216,0.7692307692307693
seed42,42,I;II;V1;V5,0;1;6;10,832a4b1df127327dab873604f626dffc98cbc5287cd6ddc85f47d30df753903b,936,707,229,0.7553418803418803
seed42,42,I;II;V1;V6,0;1;6;11,a10871d72bd64e5766090670b57b1b90cd6d3b97bf567be9424f9869cedcc062,936,722,214,0.7713675213675214
seed42,42,I;II;V2;V3,0;1;7;8,0dc8ad461d345d4ec9f30b1f41932af9b607ef9db1f1490efdf2a569db964b1c,936,709,227,0.7574786324786325
seed42,42,I;II;V2;V4,0;1;7;9,e8848e297e7688a8f395091add87a645559016eb999d4d17788bf03161990e1e,936,717,219,0.7660256410256411
seed42,42,I;II;V2;V5,0;1;7;10,74f4960a345ab9fae8cf4b65a42f8dc46521e9e09138b4850bf82a45705b3669,936,716,220,0.7649572649572649
seed42,42,I;II;V2;V6,0;1;7;11,3a800f25317dac13c6fa968140ee331731560ca2fae2f918281090a9bb0ab428,936,715,221,0.7638888888888888
seed42,42,I;II;V3;V4,0;1;8;9,503c16323aea1743f8d4390d07fd157c78a9a815430fb04503fe85ec142e7332,936,712,224,0.7606837606837606
seed42,42,I;II;V3;V5,0;1;8;10,6937262d91b6f4a393659528b9c4b4788b80483bee0892891b411f43f27c5701,936,705,231,0.7532051282051282
seed42,42,I;II;V3;V6,0;1;8;11,a324bf70d228e3018d3ebe1e4374664a7899d29b57151afce29c0ecb815a0258,936,702,234,0.75
seed42,42,I;II;V4;V5,0;1;9;10,b8a7d88885481129612a396222dc52d2d96d06b0bef446f77f244ddbc8d8e4c4,936,712,224,0.7606837606837606
seed42,42,I;II;V4;V6,0;1;9;11,bf6dc0a37d44f4db68d12d168e803862505dd68b0020307bc3c34c5077c681f4,936,711,225,0.7596153846153846
seed42,42,I;II;V5;V6,0;1;10;11,2f2b904e26dbdcdcbabc1297266f3e2624292e9a72715a620f57dee82fb53957,936,701,235,0.7489316239316239
seed42,42,I;III;aVR;aVL,0;2;3;4,87b8d1b904125003cc8e801519ac5a150e9bfb76a703c4a0b3317ed7182114ff,936,711,225,0.7596153846153846
seed42,42,I;III;aVR;aVF,0;2;3;5,b922d081470db8e9230ce663d87c1249b9342034da28a28d0d3df518e7721c47,936,710,226,0.7585470085470085
seed42,42,I;III;aVR;V1,0;2;3;6,dd23e40fbfb5bfc3fdd88f67ead4cfb6592dbabf2f069045d083fc007b3ceccf,936,714,222,0.7628205128205128
seed42,42,I;III;aVR;V2,0;2;3;7,f43c2061bced60d961b0af30538fcf9f65db7541d5c245405dd51ab5aeb77cac,936,715,221,0.7638888888888888
seed42,42,I;III;aVR;V3,0;2;3;8,171bc7ed9e2ce4846b6f29666d82213b892fb077702ec4a30f7ebb4204efd552,936,710,226,0.7585470085470085
seed42,42,I;III;aVR;V4,0;2;3;9,a4994d2f8152fde97c6f1da91568bce1c2f0ff57f4a406e53b478f0501547296,936,715,221,0.7638888888888888
seed42,42,I;III;aVR;V5,0;2;3;10,4db52bc598376ae1c52098c927594ea5f09b19edbbb9b26de103c7641e11d909,936,703,233,0.7510683760683761
seed42,42,I;III;aVR;V6,0;2;3;11,950faf38e97ba984d9746ecb1b48f5b6748a8f2723594b0ad913a4c5f698c56c,936,703,233,0.7510683760683761
seed42,42,I;III;aVL;aVF,0;2;4;5,4b5dd7e512f59fef01b9990450f9bbf2e52484dc3bc98300083c2c3477b0057e,936,712,224,0.7606837606837606
seed42,42,I;III;aVL;V1,0;2;4;6,ac0b83b04ef48cc84df57f0337520672c2b1e70191c39db0cf1aa3ef58945ca2,936,711,225,0.7596153846153846
seed42,42,I;III;aVL;V2,0;2;4;7,d4031993b9a2378bcc611316dedc9d8cdcd5c766229614dcab5e7fd16634489d,936,711,225,0.7596153846153846
